,asin,reviewText,summary,ReviewTime,actor name,death date,title,categories
308808,0792840461,"I saw this movie when it was first released and it instantly became one of my top ten favorites. Although time has added a different perspective, I still find this movie to be interesting, intriguing and a great example of a romance/mystery of that era. This is certainly one of the movies that caused fans to label Steve McQueen ""Mr. Cool"". The fact that a ""copy cat"" film of the same name was subsequently made should suggest just how timeless and entertaining this movie is. I watch it at least once a year and never tire of it.",An excellent Steve McQueen movie.,2013-05-31,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308809,0792840461,"TIMELESS excellence ... loved the retro effect ... brought me back to my own experiences ...I am 71 and love movies from the 60's and 70's ... Steve McQueen was the ultimate cool fellow ...along with Newman, etc... so sorry he died early.",A renewal of past experience,2013-07-31,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308810,0792840461,"Even though Pierce Brosnan, and Rene' Russo did a good job as the remake, it doesn't have the sophistication and charm as the original movie with Steve McQueen.",Love this original Movie!,2013-03-01,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308811,0792840461,"Have always LOVED this original movie. So glad to find it on DVD! I had it on VHS but lost it and my VCR is broken anyway. This original version of the movie is so sexy in the chess scene! Or should say erotic and tantalizing.The opening song, WINDMILLS OF YOUR MIND, won an Academy Award. It has always been a favorite of mine and just takes me away each time I hear it!The 60's edge is fun too. Two WONDERFUL actors! In the second one Faye Dunaway was the therapist. What a step down from her original part!",MUCH better than the remake!,2014-02-09,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308812,0792840461,This is another great Steve McQueen movie that will have you sitting on the edge of your seat with great action.,Mr. Joe Cool!,2013-09-22,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308813,0792840461,"I'd give it 3 stars. I know this was meant to be stylish, not saavy.  However, the 1999 remake was both.  McQueen's acting is cold and stiff.  Brosnan had the look, the chemistry with Russo as opposed to McQueen and Dunaway.  Now, Dunaway was younger then Russo, but Russo ran roughshod over her acting and sold me.  The writing and screenplays were sexier. John McTiernan was a better director than Norman Jewison.  If you're going criminal, then stealing art is way classier than robbing a bank.  I liked the fact that the only black character was a detective instead of a crook.  A gliding plane was way better than racing to dirty, gritty sand in a lumpy, bumpy sand dune buggy.  The scenery was untouchable in the 1999 version-caribbean hilltop villas, they flying scenery, the sailing scenes, polo, etc.  Quite frankly, screenplay was boring in the '68 version by comparison. That's my take!",Pierce Brosnan was Better!,2014-04-14,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308814,0792840461,The plot not too bright.  The otherwise-good actors did what they could with the story.  Faye Dunaway dressed in some styles of the era but at no time did she exhibit elegance in her clothing.,Mixed feelings,2013-12-27,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308815,0792840461,"An excellent movie for its time. Steve McQueen should have done more movies like this one.Simple and to the point,with real entertainment. This is a classic. R.R.T.",The Thomas Crown Affair,2007-03-21,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308816,0792840461,"So different for Steve...so great for Faye....Ms. Clyde...Great from beginning to end ...not too much over kill on `the hunt',..  a romantic ..A+CLASSIC. Saw it in the theatre and have been waiting tosay HURRAH I miss his way of talking and THOSE EYES...met him at WHISKEY A GOGO moons ago and he was a real person and very at ease with him self ....how great w/all starring at you...very unafected. He was the `Real THING'.","Super Slick ,Smart & Sexy.",2008-02-25,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308817,0792840461,"This is a classic movie, classically produced, directed and performed. Equally as good as the newer production by the same name.",Classic movie,2014-01-19,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308818,0792840461,"Can't ever go wrong with Steve McQueen, then add in Faye Dunaway & the back drop of Boston.  Great adventure!",Great movie,2013-12-11,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308819,0792840461,"The Thomas Crown Affair is one of the most stylized films I've ever seen.  The blocks within blocks style -- the same scene placed in miniature -- the unfocused lights, etc.  are really amazing to look at.The film is pretty to look at but the plot is quite thin.  The CEO of a major corporation decides to commit the perfect bank robbery on a whim.  He succeeds in taking the money thanks to five men who have no connection to each other nor to himself, and deposits the cash in a Swiss bank account.Meantime an insurance inspector is called in to catch him.  However, she falls in love with him which makes things a bit dicey with the police, the insurance company and with Tommy Crown!A lot of the scenes really have little to do with the plot but are stylized and pretty -- how many scenes of McQueen and Faye Dunaway on the beach zooming around in a dune buggy scaring seagulls?  How many kisses, and whispering sweet nothings?And don't get me started on the famous chess scene!The film is better known for its popular tune Windmills of Your Mind and for its later 1999 remake with Pierce Brosnan.Recommended for the dune buggy and colorized special effects, not to mention the chess scene!Other Steve McQueen Films:The Essential Steve McQueen Collection (Bullitt Two-Disc Special Edition / The Getaway Deluxe Edition / The Cincinnati Kid / Papillon / Tom Horn / Never So Few)Other Faye Dunaway Films:Eyes of Laura MarsMommie Dearest (Hollywood Royalty/Special Collector's Edition)",Stylish But a Thin Plot,2011-01-09,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308820,0792840461,"I bought this because it has always been a favorite, and after I saw the Pierce Brosnon remake I wanted to compare them.  It took me a while to order this one, but if you have them both; watch them back to back and make your own decision....I liked the sophistication of Faye Dunaway in the original; and would have liked that same polish in the remake.  That said; it is a great story, the current upgrades to movie making shows up in the obvious differences, but the story remains the same.",Upgrade to this film are worth it.,2013-06-03,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308821,0792840461,"Let me say I own this (old version) and the Pierce Brosnan (new) version. This one has just a much cooler feeling to it (thanks to McQueen). The plan and the plot is simple, the ending I thought fit the film.This film does not have as much action as the Brosnan version, but it is just filler if you ask me. Ditto on Russo's sex scenes, filler if you ask me.",So Much Better Than The New Remake,2011-06-09,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308822,0792840461,"OK movie, wanted to watch a classic, problem is you end up comparing it to P.C.'s newer version and it fall's short. Over all not a bad watch with editing and artistict Clair's for its time.",Good Watch for a Rainy Afternoon,2014-03-06,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308823,0792840461,I haven't seen this movie for years.  I just ordered to have in my library.  I originally saw it years ago in the theater.,I love it,2013-02-18,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308824,0792840461,"Steve McQueen lights up the screen once again in Thomas Crown affair.  Thomas Crown is not the most likeable person in the movie but McQueen brings his charisma to the character, and fools the audience into admiring this crooked business man.Faye Dunaway does a great job as a secondary character to McQueen.  Although it's a bit dated, the clothes and cars are amusing to see again.",Steve McQueen is Thomas Crown,2012-11-28,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308825,0792840461,"+++++This is an unusual movie where a bored millionaire named Thomas ""Tommy"" Crown (Steve McQueen) masterminds a huge bank job that's flawless and where he doesn't even have to set foot in the bank!  Instead, he hires five underlings (and he manages to keep his identity anonymous in hiring them) to perform simple tasks that, as a whole, combine together for criminal perfection.  But even though Crown has achieved perfection in the robbery, he can't maintain it after the event.Enter insurance investigator Vicky Anderson (Faye Dunaway).  She identifies Crown as the mastermind behind the caper just from looking at his picture!  She's out to get him but a problem ensues along the way: she falls in love with him.  Police detective Edward ""Eddy"" Malone (Paul Burke) makes sure that Vicky does not break too many rules in trying to catch her prey.The acting in this movie is terrific by Dunaway, Burke and, of course, movie legend Steve McQueen.  The background music is interesting even though sometimes it seems to be too loud and intrusive.  (The song ""Windmills of Your Mind"" won an Academy Award for Original Song.)  There are various movie-making techniques used especially split-screen imaging to keep the viewer interested.  There is even a clever ending.However, I had difficulty feeling for a guy who has everything.  There is hardly any tension that he might get caught as his accomplices (as mentioned above) don't even know him.  The sexual tension between McQueen and Dunaway is not maintained (even though, I must admit, that the chess scene between the two is very erotic).  This lack of tension causes the movie to become somewhat boring.In the 1999 remake, Crown actually does participate in the crime and so tension is created in the possibility that he might get caught.  As well, the sexual tension between him and the female insurance investigator is maintained.Finally, this DVD (New Transfer version) is, in my opinion, perfect in visual and audio quality.  It has one major extra.In conclusion, even though the story does not always keep you engrossed, this movie is priceless as an example of late 1960's filmmaking and gives the viewer a chance to see a major star in his prime!!*** 1/2(1968;  100 min;  widescreen;  32 scenes)+++++","What a bored millionaire does for ""kicks""",2006-04-25,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308826,0792840461,Steve McQueen and Faye Dunaway outshine Russo and Brosnan.  The sexual tension in the original is fantastic compared to Russo walking around half naked and dumb!  Watch the original......it's worth it!,Original!,2000-01-22,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308827,0792840461,"All the kudos usually goes to Bullit, released the same year, yet with this movie, McQueen, the King of Cool, comes of age as an actor, at the height of his power as the No.1 Box office Hollywood star. Commonly regarded by critics as a triumph of style over substance, Jewison crafted a movie for the age and drew from McQueen the kind of performance of which few thought him capable. True, Dunaway's outfits (and Burke's hats) do cement the movie pretty firmly into its time period but anyone coming new to this movie who wasn't around at the time it was made has ample compensation in the luminosity of the stars, the fabulous jazz inspired Michel Legrand soundtrack, a gem of a performance from Jack Weston, as Erwin, and the famous chess game scene. Through the filter of McQueen's performance in the movie, picturing Brosnan as Crown in the recent remake is even more ludicrous than trying to picture Alec Baldwin as Doc McCoy: watch out for the scene in which Crown sets the 'ball rolling' by phoning up the members of the 'gang' he's hired to carry out the heist and then reflect on the observational skills of his detractors. His acting in this movie was matched only by that of his performances later in Papillon and the Getaway. Ultimately, the movie has stood the test of time and will continue to be watched long after DVDs of the Brosnan remake are gathering dust, deservedly, on the shelves of charity shops up and down the country.","Ice, just like ice!",2005-11-19,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308828,0792840461,We liked this movie but we also watched the remake and thought it was better than the orginal.,Good movie,2008-04-19,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308829,0792840461,I am very happy with my copy of The Thomas Crown Affair. Steve McQueen is one of my all time favorite actors and he doesn't disappoint in this one!,Excellent!,2011-12-08,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308830,0792840461,"Have the original VHS and some scenes are cut short, plus quality of color and focus somewhat not up to par.",COPY CUT,2014-02-28,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308831,0792840461,"What can I say, Its Steve McQueen, great movie, a nice nights entertainment.Enjoyable for the whole family, watch and decide for yourselves.",Great Entertainment,2013-07-25,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308832,0792840461,Overall Excellent flick--great script with mystery and a little suspense. Great acting with first rated stars!  i Highly highly recommend!,Crown Affair is A++,2013-08-09,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308833,0792840461,I've watched this movie a number of times and it is one of Steve McQueen's better ones.  It's much better than the remake.  Faye Dunnaway is very good and the cast of very recognizable actors makes it a good movie to watch again and again.,Watched this before.  A good movie.,2013-07-29,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308834,0792840461,"McQueen is magnetic and brilliant.  Never has the screen seen an actor who  says so much without saying a thing.  No, I haven't seen the remake  and...frankly, I don't want to.  McQueen makes the antisocial Crown his  own.  Quality entertainment folks!",Perfect Role For McQueen,2000-09-07,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308835,0792840461,McQueen and Dunaway are great together in this film.  There is a lot of good chemistry between the two.  The pnly thing that drove me nuts was the soundtrack.  It just to offbeat for me.,Better than the recent remake,2013-07-14,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308836,0792840461,Great story coupled with phenomenal acting. Not one to watch older films but this one is worth every captivating second.,Classic masterpiece,2013-07-28,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308837,0792840461,Vary fine movie with character development. McQueen is vary classy and Fay Dunaway is Beautiful. He is a master criminal and she is an investigator trying to nab him by any means nesasary.,Well done film,2013-10-02,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308838,0792840461,"Yes, I know you can critic this film to bits. It's dated,very apparent flaws, the way it's filmed - split screen, graphics that interrupt,the plot is implausible;but it is still the work of two of the undeniable best actors of all time. Full, round characters that do not fail to give juicy color to the script. The look, the smile, the quiet pause. The new one is good, but for my money it's McQueen, and Dunaway.  Enjoy",Have you really watched it?1,2013-09-14,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308839,0792840461,"Thomas Crown, the film's protagonist suffers from an illness common to the idle rich: terminal boredom.  Though he's not completely idle--as a currency trader he does seem to come to work, at least occasionally.  Still, he runs his firm effortlessly--giving the appearance that he could give orders to his underlings in his sleep.  So what to do?  Start a foundation to help the world's poor?  Fight racism (this was 1968, after all!)?  Nope!  Recruit and pay anonymous thugs to rob a bank and endanger civilians with potential gun play--and then have a laugh by yourself in your mansion after the caper has been successfully pulled off!Luckily for Mr. Crown, and Steve McQueen who plays him, fate is about to send him a playmate to help beguile the intolerable tedium that is his life.  A freelance insurance investigator played by Faye Dunaway (the hot babe actress of that era) takes the job of tracking down the mastermind who had the nerve to mess with the banks.  She attends a polo match in which he is playing.  She speaks to him at a charity auction, making it clear to him that she is in hot pursuit.  A chess game at his mansion leads to a romantic relationship between the two.  So will she spring the trap that sends him to the clink--or will she run off with him to Rio or whatever and see what boring things the locals are up to?  Suffice it to the say that whatever the two choose, they will do it with style and grace.",Idle hands do the devil's work,2012-01-22,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308840,0792840461,"Steve McQueen was definitely the ""King-of-Cool!"" Faye Dunaway was a very sophisticated and beautiful actress who complimented McQueen in the casting of this movie. This movie is actually about two antisocial personality types (clinically speaking); a man who planned armed robberies and a woman who planned the kidnapping of a child, auto-theft, and burglary.Sometimes, similar personalities don't compliment each other. Faye fails the test and looses Mr. Crown forever! The King-of-cool flies off into the sunset with the knowledge that he is financially independent and a very good judge of human behavior. The only question left for Thomas Crown is can money buy happiness?Buy both the original and the remake - then compare and contrast the differences in the characters psychological make-up. These are two distinctly different movies.",The Case of Two Thomas's,2007-08-07,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308841,0792840461,"This is a great movie. It has suspense, drama, good storyline, good cast. This was the first Thomas Crown Affair. The remake was with Pierce Brosnin.",movie,2012-11-26,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308842,0792840461,Watching this movie is a reminder of what great acting is all about.  Steve McQueen and Faye Dunaway are great together.,Steve McQueen - The Thomas Crown Affair,2013-12-16,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308843,0792840461,"After seeing the new Thomas Crown Affair in the theatre, I was pumped. It had me going from beginning to end. I figured since remakes tend to be worse then the original they are based on, the original Thomas Crown would be absolutly brilliant. Boy was I wrong. The only thing it had going for it was the experimantal camera work and the constant 60's pop culture split screening that made it feel like an episode of Love American Style, just not a funny. I was bored to tears and found myself fast forwarding through the tedious music montages. The bank heist was drab, at least compared to what our short attention span, MTV directors give us, and McQueen and Dunaway play to each other like a pair of dead fish. There is no eroticism and the famous chess scene made me feel dirty.  Take my advice. See the new one. It's sleek and well paced. Don't listen to your parents who haven't seen this movie since it came out in the theater. Or watch it with them and hear them say, &quot;You're right. That movie sucks. What was I thinking.&quot; It's like Who's the Boss. We remember it as being a great show, but watch it now and you will see the light.",What?,2000-11-01,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308844,0792840461,"I thought it would never end.It will appeal to fans of Faye Dunaway wearing odd-colored hats and Steve McQueen not showing emotion.It seemed like a series of 60s TV shows strung together.Once I thought it was ending, but then it went on and on and on. 1.5 stars.",I thought it would never end.,2013-05-15,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308845,0792840461,"The box, tape, and service were excellent. The price was great, I just love these older movies. Steve is one of my favorites.",Original version of Thomas Crown Affair,2013-02-02,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
308846,0792840461,"Still one of all time great classics.  Better, he actually was a race car driver. The Best thing about Steve McQueen was that he was so at ease in the parts he played.  Watch &#34;Bullitt&#34; when he really shows off his racing skills.  He set the epitome of style in all his films.",Awesome,2013-02-18,Jack Weston,1996-05-03,The Thomas Crown Affair,"Movies & TV, Movies"
